user_id,tenant_label,match_rank,match_user_id,match_tenant_label,compatibility_score,explanation_short,explanation_long
60,Tenant_060,3,39,Tenant_039,80.48,"High compatibility driven by Noise tolerance, Privacy need and Routine structure.","Tenant_060 matches well with Tenant_039 (score 80.48%). The strongest alignment is in Noise tolerance, Privacy need and Routine structure, where their behavioural preferences are closely aligned."
60,Tenant_060,4,40,Tenant_040,79.52,"High compatibility driven by Cleanliness, Routine structure and Guest tolerance.","Tenant_060 matches well with Tenant_040 (score 79.52%). The strongest alignment is in Cleanliness, Routine structure and Guest tolerance, where their behavioural preferences are closely aligned."
60,Tenant_060,5,142,Tenant_142,78.1,"High compatibility driven by Noise tolerance, Privacy need and Guest tolerance.","Tenant_060 matches well with Tenant_142 (score 78.1%). The strongest alignment is in Noise tolerance, Privacy need and Guest tolerance, where their behavioural preferences are closely aligned."
61,Tenant_061,1,6,Tenant_006,84.52,"High compatibility driven by Cleanliness, Noise tolerance and Sociability.","Tenant_061 matches well with Tenant_006 (score 84.52%). The strongest alignment is in Cleanliness, Noise tolerance and Sociability, where their behavioural preferences are closely aligned."
61,Tenant_061,2,40,Tenant_040,80.48,"High compatibility driven by Cleanliness, Noise tolerance and Sleep schedule.","Tenant_061 matches well with Tenant_040 (score 80.48%). The strongest alignment is in Cleanliness, Noise tolerance and Sleep schedule, where their behavioural preferences are closely aligned."
61,Tenant_061,3,99,Tenant_099,80.48,"High compatibility driven by Cleanliness, Noise tolerance and Privacy need.","Tenant_061 matches well with Tenant_099 (score 80.48%). The strongest alignment is in Cleanliness, Noise tolerance and Privacy need, where their behavioural preferences are closely aligned."
61,Tenant_061,4,92,Tenant_092,80.24,"High compatibility driven by Sleep schedule, Privacy need and Guest tolerance.","Tenant_061 matches well with Tenant_092 (score 80.24%). The strongest alignment is in Sleep schedule, Privacy need and Guest tolerance, where their behavioural preferences are closely aligned."
61,Tenant_061,5,185,Tenant_185,79.29,"High compatibility driven by Cleanliness, Sleep schedule and Routine structure.","Tenant_061 matches well with Tenant_185 (score 79.29%). The strongest alignment is in Cleanliness, Sleep schedule and Routine structure, where their behavioural preferences are closely aligned."
62,Tenant_062,1,269,Tenant_269,88.1,"High compatibility driven by Noise tolerance, Sleep schedule and Privacy need.","Tenant_062 matches well with Tenant_269 (score 88.1%). The strongest alignment is in Noise tolerance, Sleep schedule and Privacy need, where their behavioural preferences are closely aligned."
62,Tenant_062,2,120,Tenant_120,87.14,"High compatibility driven by Noise tolerance, Sleep schedule and Privacy need.","Tenant_062 matches well with Tenant_120 (score 87.14%). The strongest alignment is in Noise tolerance, Sleep schedule and Privacy need, where their behavioural preferences are closely aligned."
62,Tenant_062,3,122,Tenant_122,80.71,"High compatibility driven by Cleanliness, Noise tolerance and Guest tolerance.","Tenant_062 matches well with Tenant_122 (score 80.71%). The strongest alignment is in Cleanliness, Noise tolerance and Guest tolerance, where their behavioural preferences are closely aligned."
62,Tenant_062,4,224,Tenant_224,80.71,"High compatibility driven by Cleanliness, Sociability and Noise tolerance.","Tenant_062 matches well with Tenant_224 (score 80.71%). The strongest alignment is in Cleanliness, Sociability and Noise tolerance, where their behavioural preferences are closely aligned."
62,Tenant_062,5,84,Tenant_084,80.48,"High compatibility driven by Noise tolerance, Sleep schedule and Routine structure.","Tenant_062 matches well with Tenant_084 (score 80.48%). The strongest alignment is in Noise tolerance, Sleep schedule and Routine structure, where their behavioural preferences are closely aligned."
63,Tenant_063,1,84,Tenant_084,85.48,"High compatibility driven by Cleanliness, Noise tolerance and Privacy need.","Tenant_063 matches well with Tenant_084 (score 85.48%). The strongest alignment is in Cleanliness, Noise tolerance and Privacy need, where their behavioural preferences are closely aligned."
63,Tenant_063,2,295,Tenant_295,83.81,"High compatibility driven by Noise tolerance, Sleep schedule and Privacy need.","Tenant_063 matches well with Tenant_295 (score 83.81%). The strongest alignment is in Noise tolerance, Sleep schedule and Privacy need, where their behavioural preferences are closely aligned."
63,Tenant_063,3,277,Tenant_277,80.24,"High compatibility driven by Cleanliness, Sleep schedule and Routine structure.","Tenant_063 matches well with Tenant_277 (score 80.24%). The strongest alignment is in Cleanliness, Sleep schedule and Routine structure, where their behavioural preferences are closely aligned."
63,Tenant_063,4,209,Tenant_209,79.76,"High compatibility driven by Sleep schedule, Guest tolerance and Cleanliness.","Tenant_063 matches well with Tenant_209 (score 79.76%). The strongest alignment is in Sleep schedule, Guest tolerance and Cleanliness, where their behavioural preferences are closely aligned."
63,Tenant_063,5,1,Tenant_001,78.81,"High compatibility driven by Privacy need, Cleanliness and Noise tolerance.","Tenant_063 matches well with Tenant_001 (score 78.81%). The strongest alignment is in Privacy need, Cleanliness and Noise tolerance, where their behavioural preferences are closely aligned."
64,Tenant_064,1,215,Tenant_215,83.81,"High compatibility driven by Privacy need, Guest tolerance and Cleanliness.","Tenant_064 matches well with Tenant_215 (score 83.81%). The strongest alignment is in Privacy need, Guest tolerance and Cleanliness, where their behavioural preferences are closely aligned."
64,Tenant_064,2,102,Tenant_102,81.19,"High compatibility driven by Noise tolerance, Sleep schedule and Guest tolerance.","Tenant_064 matches well with Tenant_102 (score 81.19%). The strongest alignment is in Noise tolerance, Sleep schedule and Guest tolerance, where their behavioural preferences are closely aligned."
64,Tenant_064,3,28,Tenant_028,80.95,"High compatibility driven by Cleanliness, Noise tolerance and Privacy need.","Tenant_064 matches well with Tenant_028 (score 80.95%). The strongest alignment is in Cleanliness, Noise tolerance and Privacy need, where their behavioural preferences are closely aligned."
64,Tenant_064,4,44,Tenant_044,80.71,"High compatibility driven by Cleanliness, Sleep schedule and Sociability.","Tenant_064 matches well with Tenant_044 (score 80.71%). The strongest alignment is in Cleanliness, Sleep schedule and Sociability, where their behavioural preferences are closely aligned."
64,Tenant_064,5,260,Tenant_260,80.48,"High compatibility driven by Cleanliness, Sleep schedule and Privacy need.","Tenant_064 matches well with Tenant_260 (score 80.48%). The strongest alignment is in Cleanliness, Sleep schedule and Privacy need, where their behavioural preferences are closely aligned."
65,Tenant_065,1,182,Tenant_182,84.29,"High compatibility driven by Noise tolerance, Routine structure and Sociability.","Tenant_065 matches well with Tenant_182 (score 84.29%). The strongest alignment is in Noise tolerance, Routine structure and Sociability, where their behavioural preferences are closely aligned."
65,Tenant_065,2,44,Tenant_044,80.95,"High compatibility driven by Cleanliness, Noise tolerance and Sleep schedule.","Tenant_065 matches well with Tenant_044 (score 80.95%). The strongest alignment is in Cleanliness, Noise tolerance and Sleep schedule, where their behavioural preferences are closely aligned."
65,Tenant_065,3,138,Tenant_138,80.0,"High compatibility driven by Cleanliness, Privacy need and Routine structure.","Tenant_065 matches well with Tenant_138 (score 80.0%). The strongest alignment is in Cleanliness, Privacy need and Routine structure, where their behavioural preferences are closely aligned."
65,Tenant_065,4,226,Tenant_226,80.0,"High compatibility driven by Noise tolerance, Routine structure and Sociability.","Tenant_065 matches well with Tenant_226 (score 80.0%). The strongest alignment is in Noise tolerance, Routine structure and Sociability, where their behavioural preferences are closely aligned."
65,Tenant_065,5,125,Tenant_125,79.29,"High compatibility driven by Privacy need, Sociability and Guest tolerance.","Tenant_065 matches well with Tenant_125 (score 79.29%). The strongest alignment is in Privacy need, Sociability and Guest tolerance, where their behavioural preferences are closely aligned."
66,Tenant_066,1,128,Tenant_128,85.48,"High compatibility driven by Cleanliness, Noise tolerance and Routine structure.","Tenant_066 matches well with Tenant_128 (score 85.48%). The strongest alignment is in Cleanliness, Noise tolerance and Routine structure, where their behavioural preferences are closely aligned."
66,Tenant_066,2,297,Tenant_297,82.86,"High compatibility driven by Noise tolerance, Sleep schedule and Routine structure.","Tenant_066 matches well with Tenant_297 (score 82.86%). The strongest alignment is in Noise tolerance, Sleep schedule and Routine structure, where their behavioural preferences are closely aligned."
66,Tenant_066,3,186,Tenant_186,82.38,"High compatibility driven by Cleanliness, Sleep schedule and Guest tolerance.","Tenant_066 matches well with Tenant_186 (score 82.38%). The strongest alignment is in Cleanliness, Sleep schedule and Guest tolerance, where their behavioural preferences are closely aligned."
66,Tenant_066,4,244,Tenant_244,80.95,"High compatibility driven by Sleep schedule, Privacy need and Routine structure.","Tenant_066 matches well with Tenant_244 (score 80.95%). The strongest alignment is in Sleep schedule, Privacy need and Routine structure, where their behavioural preferences are closely aligned."
66,Tenant_066,5,137,Tenant_137,79.76,"High compatibility driven by Cleanliness, Sleep schedule and Routine structure.","Tenant_066 matches well with Tenant_137 (score 79.76%). The strongest alignment is in Cleanliness, Sleep schedule and Routine structure, where their behavioural preferences are closely aligned."
67,Tenant_067,1,281,Tenant_281,85.95,"High compatibility driven by Cleanliness, Noise tolerance and Sociability.","Tenant_067 matches well with Tenant_281 (score 85.95%). The strongest alignment is in Cleanliness, Noise tolerance and Sociability, where their behavioural preferences are closely aligned."
67,Tenant_067,2,266,Tenant_266,82.62,"High compatibility driven by Noise tolerance, Sleep schedule and Cleanliness.","Tenant_067 matches well with Tenant_266 (score 82.62%). The strongest alignment is in Noise tolerance, Sleep schedule and Cleanliness, where their behavioural preferences are closely aligned."
67,Tenant_067,3,31,Tenant_031,81.9,"High compatibility driven by Sleep schedule, Cleanliness and Noise tolerance.","Tenant_067 matches well with Tenant_031 (score 81.9%). The strongest alignment is in Sleep schedule, Cleanliness and Noise tolerance, where their behavioural preferences are closely aligned."
